event_id,start_date,end_date,n_days_detected,n_detections,centroid_lat,centroid_lon,min_lat,max_lat,min_lon,max_lon,max_frp,sum_frp,satellites,n_high_conf,n_night,duration_days
6483,2017-11-02,2017-11-02,1,2,54.1039,-1.73794,54.10327,54.10452,-1.73886,-1.73702,2.85,4.59,SNPP,0,0,1
6484,2017-11-02,2017-11-02,1,1,54.24064,-1.77475,54.24064,54.24064,-1.77475,-1.77475,3.26,3.26,SNPP,0,0,1
6485,2017-11-02,2017-11-02,1,1,54.91539,-1.9496,54.91539,54.91539,-1.9496,-1.9496,3.33,3.33,SNPP,0,0,1
6486,2017-11-03,2017-11-03,1,1,52.46146,0.47834,52.46146,52.46146,0.47834,0.47834,5.59,5.59,SNPP,0,0,1
6487,2017-11-04,2017-11-06,3,3,52.86269,-2.21991,52.86089,52.86395,-2.22221,-2.21784,2.46,4.42,SNPP,0,2,3
6488,2017-11-04,2017-11-04,1,1,54.92905,-2.11359,54.92905,54.92905,-2.11359,-2.11359,3.31,3.31,SNPP,0,0,1
6489,2017-11-04,2017-11-04,1,2,56.83751,-2.78122,56.83718,56.83784,-2.78127,-2.78118,3.86,6.08,SNPP,0,0,1
6490,2017-11-05,2017-11-05,1,2,57.60562,-1.89334,57.60329,57.60795,-1.89372,-1.89297,2.14,2.77,SNPP,0,2,1
6491,2017-11-05,2017-11-05,1,1,52.31395,1.4442,52.31395,52.31395,1.4442,1.4442,0.93,0.93,SNPP,0,1,1
6492,2017-11-05,2017-11-05,1,1,52.31598,0.70499,52.31598,52.31598,0.70499,0.70499,0.92,0.92,SNPP,0,1,1
6493,2017-11-05,2017-11-05,1,4,52.34018,-2.30466,52.33807,52.34257,-2.30653,-2.30347,2.31,6.68,SNPP,0,4,1
6494,2017-11-05,2017-11-05,1,1,52.65539,-1.57662,52.65539,52.65539,-1.57662,-1.57662,0.85,0.85,SNPP,0,1,1
6495,2017-11-05,2017-11-05,1,1,52.66167,-1.72948,52.66167,52.66167,-1.72948,-1.72948,1.99,1.99,SNPP,0,1,1
6496,2017-11-05,2017-11-05,1,1,52.921,-0.10309,52.921,52.921,-0.10309,-0.10309,2.85,2.85,SNPP,0,1,1
6497,2017-11-05,2017-11-05,1,2,53.01252,-0.38798,53.01135,53.01368,-0.38903,-0.38694,1.02,1.65,SNPP,0,2,1
6498,2017-11-05,2017-11-05,1,2,53.03008,-2.37235,53.02957,53.03058,-2.37243,-2.37228,6.78,9.56,SNPP,0,1,1
6499,2017-11-05,2017-11-05,1,1,53.15688,-0.18434,53.15688,53.15688,-0.18434,-0.18434,0.9,0.9,SNPP,0,1,1
6500,2017-11-05,2017-11-05,1,1,53.32499,-1.18169,53.32499,53.32499,-1.18169,-1.18169,0.8,0.8,SNPP,0,1,1
6501,2017-11-05,2017-11-05,1,1,53.68332,-2.70051,53.68332,53.68332,-2.70051,-2.70051,0.76,0.76,SNPP,0,1,1
6502,2017-11-05,2017-11-05,1,1,53.73905,-2.77268,53.73905,53.73905,-2.77268,-2.77268,0.68,0.68,SNPP,0,1,1
6503,2017-11-05,2017-11-05,1,1,53.74052,-2.51546,53.74052,53.74052,-2.51546,-2.51546,0.36,0.36,SNPP,0,1,1
6504,2017-11-05,2017-11-05,1,1,53.74853,-1.90045,53.74853,53.74853,-1.90045,-1.90045,1.21,1.21,SNPP,0,1,1
6505,2017-11-05,2017-11-05,1,1,53.87394,-2.84295,53.87394,53.87394,-2.84295,-2.84295,1.39,1.39,SNPP,0,1,1
6506,2017-11-05,2017-11-05,1,2,54.2234,-0.54836,54.22227,54.22454,-0.5486,-0.54812,1.31,2.02,SNPP,0,2,1
6507,2017-11-05,2017-11-05,1,1,54.89305,-1.76798,54.89305,54.89305,-1.76798,-1.76798,0.66,0.66,SNPP,0,1,1
6508,2017-11-05,2017-11-05,1,2,50.88244,-0.01026,50.88187,50.88301,-0.01098,-0.00953,1.91,3.18,SNPP,0,2,1
6509,2017-11-05,2017-11-05,1,2,51.11265,0.9267,51.11252,51.11278,0.92361,0.92979,1.81,3.0,SNPP,0,2,1
6510,2017-11-05,2017-11-05,1,1,51.2314,-2.95738,51.2314,51.2314,-2.95738,-2.95738,1.4,1.4,SNPP,0,1,1
6511,2017-11-05,2017-11-05,1,3,51.3114,1.14889,51.30923,51.31305,1.14778,1.15009,1.12,3.22,SNPP,0,3,1
6512,2017-11-05,2017-11-05,1,4,51.50878,-1.07075,51.50695,51.51026,-1.07205,-1.06955,1.52,5.24,SNPP,0,4,1
6513,2017-11-05,2017-11-05,1,2,51.52779,-2.49083,51.52774,51.52784,-2.49118,-2.49048,1.01,1.44,SNPP,0,2,1
6514,2017-11-05,2017-11-05,1,1,57.87712,-4.03515,57.87712,57.87712,-4.03515,-4.03515,0.98,0.98,SNPP,0,1,1
6515,2017-11-05,2017-11-05,1,1,53.19404,-1.21362,53.19404,53.19404,-1.21362,-1.21362,0.64,0.64,SNPP,0,1,1
6516,2017-11-05,2017-11-05,1,4,53.5076,-0.5858,53.50672,53.50848,-0.58841,-0.5832,1.94,5.03,SNPP,0,4,1
6517,2017-11-05,2017-11-05,1,1,53.52656,-2.61752,53.52656,53.52656,-2.61752,-2.61752,0.9,0.9,SNPP,0,1,1
6518,2017-11-05,2017-11-05,1,1,53.54313,-1.49086,53.54313,53.54313,-1.49086,-1.49086,0.28,0.28,SNPP,0,1,1
6519,2017-11-05,2017-11-05,1,1,53.55646,-1.42066,53.55646,53.55646,-1.42066,-1.42066,0.78,0.78,SNPP,0,1,1
6520,2017-11-05,2017-11-05,1,1,53.63226,-1.65203,53.63226,53.63226,-1.65203,-1.65203,0.99,0.99,SNPP,0,1,1
6521,2017-11-05,2017-11-05,1,1,53.71525,-2.31328,53.71525,53.71525,-2.31328,-2.31328,1.16,1.16,SNPP,0,1,1
6522,2017-11-05,2017-11-05,1,1,53.73564,-1.54429,53.73564,53.73564,-1.54429,-1.54429,0.33,0.33,SNPP,0,1,1
6523,2017-11-05,2017-11-05,1,2,54.68998,-1.71434,54.68924,54.69073,-1.71598,-1.71269,1.32,2.33,SNPP,0,2,1
6524,2017-11-05,2017-11-05,1,1,51.23115,-0.28615,51.23115,51.23115,-0.28615,-0.28615,0.47,0.47,SNPP,0,1,1
6525,2017-11-05,2017-11-05,1,2,51.25216,-0.036,51.24955,51.25477,-0.03814,-0.03387,1.03,2.06,SNPP,0,2,1
6526,2017-11-05,2017-11-05,1,1,51.60654,-3.03044,51.60654,51.60654,-3.03044,-3.03044,0.62,0.62,SNPP,0,1,1
6527,2017-11-05,2017-11-05,1,2,51.62558,0.65996,51.62298,51.62817,0.65764,0.66228,1.31,2.12,SNPP,0,2,1
6528,2017-11-05,2017-11-05,1,2,51.65142,-0.73129,51.65103,51.65181,-0.73163,-0.73095,0.88,1.43,SNPP,0,2,1
6529,2017-11-05,2017-11-05,1,2,51.9922,-1.49052,51.99143,51.99297,-1.4927,-1.48835,0.79,1.32,SNPP,0,2,1
6530,2017-11-05,2017-11-05,1,1,52.33992,-0.99995,52.33992,52.33992,-0.99995,-0.99995,1.43,1.43,SNPP,0,1,1
6531,2017-11-05,2017-11-05,1,1,52.48949,-1.43792,52.48949,52.48949,-1.43792,-1.43792,0.68,0.68,SNPP,0,1,1
6532,2017-11-05,2017-11-05,1,2,52.95378,-2.0085,52.95311,52.95445,-2.01075,-2.00626,0.87,1.51,SNPP,0,2,1
6533,2017-11-05,2017-11-05,1,1,53.00418,-1.99106,53.00418,53.00418,-1.99106,-1.99106,1.0,1.0,SNPP,0,1,1
6534,2017-11-05,2017-11-05,1,3,54.7974,-1.92929,54.79392,54.80014,-1.93932,-1.92139,6.27,16.44,SNPP,0,0,1
6535,2017-11-05,2017-11-05,1,1,55.89082,-2.60521,55.89082,55.89082,-2.60521,-2.60521,5.28,5.28,SNPP,0,0,1
6536,2017-11-06,2017-11-06,1,1,52.51338,-2.15103,52.51338,52.51338,-2.15103,-2.15103,0.54,0.54,SNPP,0,1,1
6537,2017-11-06,2017-11-06,1,3,52.68069,-2.05158,52.68053,52.68078,-2.05179,-2.05118,1.71,4.01,SNPP,0,3,1
6538,2017-11-06,2017-11-06,1,3,52.77967,-1.98419,52.77755,52.78302,-1.98494,-1.98282,1.86,3.3,SNPP,0,3,1
6539,2017-11-06,2017-11-06,1,4,53.0153,-0.78008,53.01361,53.01773,-0.78121,-0.7782,4.04,6.55,SNPP,0,3,1
6540,2017-11-06,2017-11-06,1,1,53.02745,-2.9683,53.02745,53.02745,-2.9683,-2.9683,0.44,0.44,SNPP,0,1,1
6541,2017-11-06,2017-11-06,1,4,53.06625,-0.7772,53.06598,53.06666,-0.77988,-0.77478,1.41,3.95,SNPP,0,4,1
6542,2017-11-06,2017-11-06,1,1,53.23283,-2.82651,53.23283,53.23283,-2.82651,-2.82651,0.67,0.67,SNPP,0,1,1
6543,2017-11-06,2017-11-06,1,3,53.35249,-1.03354,53.35048,53.35453,-1.03498,-1.03136,2.08,4.4,SNPP,0,3,1
6544,2017-11-06,2017-11-06,1,2,53.35604,-1.29831,53.35576,53.35631,-1.29898,-1.29764,0.86,1.6,SNPP,0,2,1
6545,2017-11-06,2017-11-06,1,1,53.37904,-0.31409,53.37904,53.37904,-0.31409,-0.31409,0.4,0.4,SNPP,0,1,1
6546,2017-11-06,2017-11-06,1,3,53.41402,-1.60767,53.41339,53.41498,-1.60807,-1.60741,0.64,1.73,SNPP,0,3,1
6547,2017-11-06,2017-11-06,1,3,53.42684,-1.62613,53.42623,53.42749,-1.62754,-1.62427,1.03,2.54,SNPP,0,3,1
6548,2017-11-06,2017-11-06,1,2,53.44664,-2.22516,53.44614,53.44714,-2.22679,-2.22354,0.79,1.21,SNPP,0,2,1
6549,2017-11-06,2017-11-06,1,2,53.58298,-1.71918,53.58207,53.5839,-1.71967,-1.71869,0.79,1.2,SNPP,0,2,1
6550,2017-11-06,2017-11-06,1,1,53.62898,-2.25988,53.62898,53.62898,-2.25988,-2.25988,0.39,0.39,SNPP,0,1,1
6551,2017-11-06,2017-11-06,1,1,53.65495,-0.58244,53.65495,53.65495,-0.58244,-0.58244,0.52,0.52,SNPP,0,1,1
6552,2017-11-06,2017-11-06,1,2,53.80105,-0.29236,53.80038,53.80172,-0.29309,-0.29162,1.27,2.0,SNPP,0,2,1
6553,2017-11-06,2017-11-06,1,2,53.86512,-1.83025,53.86447,53.86577,-1.83078,-1.82972,0.39,0.74,SNPP,0,2,1
6554,2017-11-06,2017-11-06,1,2,51.19892,1.35709,51.19873,51.1991,1.35591,1.35827,0.8,1.06,SNPP,0,2,1
6555,2017-11-06,2017-11-06,1,2,51.5373,-3.63656,51.53575,51.53885,-3.63725,-3.63586,1.12,1.84,SNPP,0,2,1
6556,2017-11-06,2017-11-06,1,1,51.63961,-2.91844,51.63961,51.63961,-2.91844,-2.91844,0.98,0.98,SNPP,0,1,1
6557,2017-11-06,2017-11-06,1,1,51.85727,-0.61575,51.85727,51.85727,-0.61575,-0.61575,0.59,0.59,SNPP,0,1,1
6558,2017-11-06,2017-11-06,1,1,54.86438,-1.71573,54.86438,54.86438,-1.71573,-1.71573,1.52,1.52,SNPP,0,1,1
6559,2017-11-06,2017-11-06,1,2,53.30468,-3.46516,53.30274,53.30661,-3.46716,-3.46315,1.76,3.18,SNPP,0,2,1
6560,2017-11-06,2017-11-06,1,1,53.34159,-2.16885,53.34159,53.34159,-2.16885,-2.16885,0.94,0.94,SNPP,0,1,1
6561,2017-11-06,2017-11-06,1,1,53.49107,-2.61073,53.49107,53.49107,-2.61073,-2.61073,0.98,0.98,SNPP,0,1,1
6562,2017-11-06,2017-11-06,1,1,53.52536,-2.26289,53.52536,53.52536,-2.26289,-2.26289,1.14,1.14,SNPP,0,1,1
6563,2017-11-06,2017-11-06,1,1,51.35657,-0.47321,51.35657,51.35657,-0.47321,-0.47321,3.84,3.84,SNPP,0,0,1
6564,2017-11-06,2017-11-06,1,1,51.60876,0.48421,51.60876,51.60876,0.48421,0.48421,1.7,1.7,SNPP,0,0,1
6565,2017-11-06,2017-11-06,1,1,51.93705,0.93098,51.93705,51.93705,0.93098,0.93098,6.56,6.56,SNPP,0,0,1
6566,2017-11-06,2017-11-06,1,1,54.46724,-1.00957,54.46724,54.46724,-1.00957,-1.00957,6.54,6.54,SNPP,0,0,1
6567,2017-11-06,2017-11-06,1,1,55.87801,-2.61853,55.87801,55.87801,-2.61853,-2.61853,3.79,3.79,SNPP,0,0,1
6568,2017-11-08,2017-11-08,1,2,54.56412,-1.084,54.5625,54.56573,-1.08479,-1.08322,1.04,1.9,SNPP,0,2,1
6569,2017-11-10,2017-11-10,1,1,54.82869,-1.82182,54.82869,54.82869,-1.82182,-1.82182,1.43,1.43,SNPP,0,1,1
6570,2017-11-10,2017-11-10,1,1,53.9009,-1.78571,53.9009,53.9009,-1.78571,-1.78571,1.76,1.76,SNPP,0,0,1
6571,2017-11-10,2017-11-10,1,1,54.31763,-1.05519,54.31763,54.31763,-1.05519,-1.05519,2.33,2.33,SNPP,0,0,1
6572,2017-11-10,2017-11-10,1,2,54.33634,-1.09369,54.33551,54.33717,-1.09628,-1.0911,2.1,4.2,SNPP,0,0,1
6573,2017-11-10,2017-11-10,1,1,54.69402,-1.88213,54.69402,54.69402,-1.88213,-1.88213,3.57,3.57,SNPP,0,0,1
6574,2017-11-10,2017-11-10,1,1,51.93801,-0.06414,51.93801,51.93801,-0.06414,-0.06414,2.36,2.36,SNPP,0,0,1
6575,2017-11-11,2017-11-11,1,2,54.40919,-1.0374,54.40759,54.41079,-1.04719,-1.0276,9.91,14.47,SNPP,0,0,1
6576,2017-11-11,2017-11-11,1,1,54.20911,-1.82845,54.20911,54.20911,-1.82845,-1.82845,2.71,2.71,SNPP,0,0,1
6577,2017-11-11,2017-11-11,1,1,54.34274,-0.93389,54.34274,54.34274,-0.93389,-0.93389,7.0,7.0,SNPP,0,0,1
6578,2017-11-11,2017-11-11,1,1,54.36726,-1.98789,54.36726,54.36726,-1.98789,-1.98789,2.98,2.98,SNPP,0,0,1
6579,2017-11-11,2017-11-11,1,1,54.44324,-1.02555,54.44324,54.44324,-1.02555,-1.02555,4.52,4.52,SNPP,0,0,1
6580,2017-11-11,2017-11-11,1,1,54.48449,-0.95195,54.48449,54.48449,-0.95195,-0.95195,1.76,1.76,SNPP,0,0,1
6581,2017-11-11,2017-11-11,1,1,54.50777,-0.96697,54.50777,54.50777,-0.96697,-0.96697,4.83,4.83,SNPP,0,0,1
6582,2017-11-11,2017-11-11,1,2,55.46034,-2.07552,55.45975,55.46093,-2.07588,-2.07517,4.45,8.63,SNPP,0,0,1
6583,2017-11-12,2017-11-12,1,2,54.34739,-1.91922,54.34464,54.35014,-1.92379,-1.91464,8.27,10.39,SNPP,0,0,1
6584,2017-11-13,2017-11-13,1,1,54.51926,-6.76272,54.51926,54.51926,-6.76272,-6.76272,1.78,1.78,SNPP,0,1,1
6585,2017-11-16,2017-11-16,1,2,57.29585,-2.1364,57.29563,57.29607,-2.13698,-2.13583,4.53,8.29,SNPP,0,0,1
6586,2017-11-16,2017-11-16,1,1,50.64076,-2.22069,50.64076,50.64076,-2.22069,-2.22069,6.49,6.49,SNPP,0,0,1
6587,2017-11-17,2017-11-17,1,2,52.00154,-0.3217,52.00108,52.00199,-0.32201,-0.32139,0.71,1.42,SNPP,0,2,1
6588,2017-11-17,2017-11-18,2,7,52.39033,0.2983,52.38715,52.39267,0.29491,0.30296,3.9,13.14,SNPP,0,7,2
6589,2017-11-17,2017-11-17,1,1,53.35071,-1.30161,53.35071,53.35071,-1.30161,-1.30161,0.75,0.75,SNPP,0,1,1
6590,2017-11-17,2017-11-17,1,1,51.55308,-0.90764,51.55308,51.55308,-0.90764,-0.90764,2.22,2.22,SNPP,0,0,1
6591,2017-11-18,2017-11-18,1,1,53.33717,-1.02322,53.33717,53.33717,-1.02322,-1.02322,7.62,7.62,SNPP,0,1,1
6592,2017-11-18,2017-11-18,1,2,50.47316,-3.59999,50.47149,50.47483,-3.60077,-3.59921,1.38,2.76,SNPP,0,2,1
6593,2017-11-19,2017-11-19,1,1,57.12235,-2.27732,57.12235,57.12235,-2.27732,-2.27732,1.47,1.47,SNPP,0,1,1
6594,2017-11-19,2017-11-19,1,2,53.42062,-2.39528,53.42002,53.42123,-2.39585,-2.39471,1.12,2.02,SNPP,0,2,1
6595,2017-11-19,2017-11-19,1,1,54.17023,-1.75247,54.17023,54.17023,-1.75247,-1.75247,2.28,2.28,SNPP,0,0,1
6596,2017-11-19,2017-11-19,1,1,54.3415,-0.9166,54.3415,54.3415,-0.9166,-0.9166,2.22,2.22,SNPP,0,0,1
6597,2017-11-19,2017-11-19,1,1,54.36559,-0.74172,54.36559,54.36559,-0.74172,-0.74172,3.45,3.45,SNPP,0,0,1
6598,2017-11-19,2017-11-19,1,1,56.89082,-2.76538,56.89082,56.89082,-2.76538,-2.76538,4.62,4.62,SNPP,0,0,1
6599,2017-11-23,2017-11-23,1,1,54.61007,-1.19978,54.61007,54.61007,-1.19978,-1.19978,1.27,1.27,SNPP,0,1,1
6600,2017-11-23,2017-11-23,1,2,51.35578,-0.4734,51.35457,51.357,-0.47516,-0.47163,3.17,5.32,SNPP,0,0,1
6601,2017-11-25,2017-11-25,1,1,51.57363,0.626,51.57363,51.57363,0.626,0.626,0.61,0.61,SNPP,0,1,1
6602,2017-11-26,2017-11-26,1,1,53.87287,-2.83715,53.87287,53.87287,-2.83715,-2.83715,0.78,0.78,SNPP,0,1,1
6603,2017-11-27,2017-11-27,1,1,55.50463,-2.19987,55.50463,55.50463,-2.19987,-2.19987,3.18,3.18,SNPP,0,0,1
6604,2017-11-28,2017-11-28,1,3,52.75375,0.47446,52.75175,52.755,0.4731,0.47524,1.4,3.07,SNPP,0,3,1
6605,2017-11-28,2017-11-28,1,1,52.76273,-2.41866,52.76273,52.76273,-2.41866,-2.41866,1.55,1.55,SNPP,0,1,1
6606,2017-11-28,2017-11-28,1,1,51.90805,-0.79365,51.90805,51.90805,-0.79365,-0.79365,2.04,2.04,SNPP,0,0,1
6607,2017-11-28,2017-11-28,1,1,53.55625,-1.41921,53.55625,53.55625,-1.41921,-1.41921,3.28,3.28,SNPP,0,0,1
6608,2017-11-29,2017-11-29,1,1,50.47447,-3.61044,50.47447,50.47447,-3.61044,-3.61044,2.19,2.19,SNPP,0,1,1
6609,2017-11-30,2017-11-30,1,2,54.10192,-3.18611,54.10018,54.10367,-3.18674,-3.18548,1.65,3.3,SNPP,0,2,1
6610,2017-11-30,2017-11-30,1,1,54.22169,-3.14455,54.22169,54.22169,-3.14455,-3.14455,3.34,3.34,SNPP,0,0,1
6611,2017-12-01,2017-12-01,1,2,54.20854,-6.35348,54.20756,54.20953,-6.35579,-6.35117,2.09,3.46,SNPP,0,2,1
6612,2017-12-08,2017-12-08,1,1,51.01231,-0.20352,51.01231,51.01231,-0.20352,-0.20352,3.37,3.37,SNPP,0,0,1
6613,2017-12-08,2017-12-08,1,1,51.41042,-0.79317,51.41042,51.41042,-0.79317,-0.79317,3.14,3.14,SNPP,0,0,1
6614,2017-12-08,2017-12-08,1,1,52.0303,0.88583,52.0303,52.0303,0.88583,0.88583,1.77,1.77,SNPP,0,0,1
6615,2017-12-08,2017-12-08,1,1,54.19987,-1.22352,54.19987,54.19987,-1.22352,-1.22352,2.59,2.59,SNPP,0,0,1
6616,2017-12-08,2017-12-08,1,1,54.24741,-1.75912,54.24741,54.24741,-1.75912,-1.75912,2.36,2.36,SNPP,0,0,1
6617,2017-12-08,2017-12-08,1,2,54.36887,-0.59594,54.36594,54.3718,-0.60036,-0.59152,5.68,10.55,SNPP,0,0,1
6618,2017-12-09,2017-12-09,1,1,53.73064,-0.42004,53.73064,53.73064,-0.42004,-0.42004,1.56,1.56,SNPP,0,1,1
6619,2017-12-09,2017-12-09,1,1,51.1407,-0.1695,51.1407,51.1407,-0.1695,-0.1695,2.08,2.08,SNPP,0,0,1
6620,2017-12-11,2017-12-11,1,1,54.19688,-1.82169,54.19688,54.19688,-1.82169,-1.82169,7.12,7.12,SNPP,0,0,1
6621,2017-12-11,2017-12-11,1,1,54.69398,-1.93423,54.69398,54.69398,-1.93423,-1.93423,5.51,5.51,SNPP,0,0,1
6622,2017-12-11,2017-12-11,1,1,54.23241,-1.77043,54.23241,54.23241,-1.77043,-1.77043,7.06,7.06,SNPP,0,0,1
6623,2017-12-12,2017-12-12,1,1,54.16044,-1.7451,54.16044,54.16044,-1.7451,-1.7451,3.52,3.52,SNPP,0,0,1
6624,2017-12-14,2017-12-14,1,1,51.51008,0.56638,51.51008,51.51008,0.56638,0.56638,1.18,1.18,SNPP,0,0,1
6625,2017-12-16,2017-12-16,1,1,50.618,-1.98199,50.618,50.618,-1.98199,-1.98199,1.23,1.23,SNPP,0,1,1
6626,2017-12-18,2017-12-18,1,1,50.79009,0.04477,50.79009,50.79009,0.04477,0.04477,5.0,5.0,SNPP,0,0,1
6627,2017-12-28,2017-12-28,1,1,56.69563,-3.46944,56.69563,56.69563,-3.46944,-3.46944,2.47,2.47,SNPP,0,0,1
6628,2017-12-28,2017-12-28,1,1,56.84702,-2.86975,56.84702,56.84702,-2.86975,-2.86975,3.13,3.13,SNPP,0,0,1
6629,2017-12-28,2017-12-28,1,1,53.23989,-2.13541,53.23989,53.23989,-2.13541,-2.13541,3.44,3.44,SNPP,0,0,1
6630,2017-12-31,2017-12-31,1,1,54.23972,-5.87087,54.23972,54.23972,-5.87087,-5.87087,1.34,1.34,SNPP,0,1,1
6631,2018-01-04,2018-01-04,1,1,53.78033,-0.59153,53.78033,53.78033,-0.59153,-0.59153,0.74,0.74,SNPP,0,1,1
6632,2018-01-05,2018-01-05,1,1,51.35634,-0.47676,51.35634,51.35634,-0.47676,-0.47676,2.82,2.82,SNPP,0,0,1
6633,2018-01-07,2018-01-07,1,1,52.13934,-0.33018,52.13934,52.13934,-0.33018,-0.33018,0.68,0.68,SNPP,0,1,1
6634,2018-01-08,2018-01-08,1,1,53.89685,-0.84619,53.89685,53.89685,-0.84619,-0.84619,1.22,1.22,SNPP,0,1,1
6635,2018-01-08,2018-01-08,1,1,52.39133,-1.40393,52.39133,52.39133,-1.40393,-1.40393,0.53,0.53,SNPP,0,1,1
6636,2018-01-17,2018-01-17,1,1,51.35533,-0.47404,51.35533,51.35533,-0.47404,-0.47404,1.69,1.69,SNPP,0,0,1
6637,2018-01-17,2018-01-17,1,2,57.05014,-2.183,57.05005,57.05022,-2.18578,-2.18023,4.35,7.59,SNPP,0,0,1
6638,2018-01-19,2018-01-19,1,1,53.28062,-2.78999,53.28062,53.28062,-2.78999,-2.78999,1.03,1.03,SNPP,0,1,1
6639,2018-01-27,2018-01-27,1,1,53.52611,-2.31641,53.52611,53.52611,-2.31641,-2.31641,0.51,0.51,SNPP,0,1,1
6640,2018-01-30,2018-01-30,1,1,51.52584,0.27056,51.52584,51.52584,0.27056,0.27056,0.9,0.9,SNPP,0,1,1
6641,2018-01-31,2018-01-31,1,3,56.99916,-2.82373,56.99545,57.00271,-2.82877,-2.82103,13.25,28.51,SNPP,0,0,1
6642,2018-01-31,2018-01-31,1,1,57.33181,-3.03894,57.33181,57.33181,-3.03894,-3.03894,2.21,2.21,SNPP,0,0,1
6643,2018-02-01,2018-02-01,1,1,54.56698,-1.16131,54.56698,54.56698,-1.16131,-1.16131,0.7,0.7,SNPP,0,1,1
6644,2018-02-02,2018-02-02,1,1,51.14406,-3.09806,51.14406,51.14406,-3.09806,-3.09806,0.43,0.43,SNPP,0,1,1
6645,2018-02-04,2018-02-04,1,1,50.69463,-1.40498,50.69463,50.69463,-1.40498,-1.40498,0.83,0.83,SNPP,0,1,1
6646,2018-02-04,2018-02-04,1,1,53.42486,-0.86543,53.42486,53.42486,-0.86543,-0.86543,3.24,3.24,SNPP,0,0,1
6647,2018-02-05,2018-02-05,1,1,50.69012,-2.0603,50.69012,50.69012,-2.0603,-2.0603,2.3,2.3,SNPP,0,0,1
6648,2018-02-07,2018-02-07,1,2,51.02066,-0.58454,51.02041,51.02092,-0.58515,-0.58393,3.62,7.11,SNPP,0,0,1
6649,2018-02-07,2018-02-07,1,1,51.5812,0.90578,51.5812,51.5812,0.90578,0.90578,6.17,6.17,SNPP,0,0,1
6650,2018-02-11,2018-02-11,1,1,53.59629,-1.53113,53.59629,53.59629,-1.53113,-1.53113,0.62,0.62,SNPP,0,1,1
6651,2018-02-13,2018-02-13,1,2,51.54338,-0.36062,51.54172,51.54504,-0.36122,-0.36001,0.92,1.84,SNPP,0,2,1
6652,2018-02-13,2018-02-13,1,2,52.03466,1.39856,52.03424,52.03509,1.3958,1.40132,1.47,2.94,SNPP,0,2,1
6653,2018-02-16,2018-02-16,1,1,50.99236,0.33957,50.99236,50.99236,0.33957,0.33957,0.64,0.64,SNPP,0,1,1
6654,2018-02-16,2018-02-16,1,1,57.40213,-3.19695,57.40213,57.40213,-3.19695,-3.19695,1.49,1.49,SNPP,0,0,1
6655,2018-02-17,2018-02-17,1,3,57.34617,-3.7144,57.34172,57.34932,-3.716,-3.71227,6.16,13.63,SNPP,0,0,1
6656,2018-02-18,2018-02-18,1,1,51.42852,0.43276,51.42852,51.42852,0.43276,0.43276,0.69,0.69,SNPP,0,1,1
6657,2018-02-21,2018-02-21,1,1,50.65839,-4.10155,50.65839,50.65839,-4.10155,-4.10155,2.61,2.61,SNPP,0,0,1
6658,2018-02-21,2018-02-21,1,1,50.95885,-4.46747,50.95885,50.95885,-4.46747,-4.46747,4.27,4.27,SNPP,0,0,1
6659,2018-02-21,2018-02-21,1,1,56.73711,-2.52565,56.73711,56.73711,-2.52565,-2.52565,2.61,2.61,SNPP,0,0,1
6660,2018-02-22,2018-02-22,1,1,54.1012,-3.18349,54.1012,54.1012,-3.18349,-3.18349,0.42,0.42,SNPP,0,1,1
6661,2018-02-22,2018-02-22,1,1,56.93301,-2.84402,56.93301,56.93301,-2.84402,-2.84402,5.91,5.91,SNPP,0,0,1
6662,2018-02-22,2018-02-22,1,1,57.16793,-2.99154,57.16793,57.16793,-2.99154,-2.99154,3.01,3.01,SNPP,0,0,1
6663,2018-02-22,2018-02-22,1,1,57.46228,-3.62194,57.46228,57.46228,-3.62194,-3.62194,5.16,5.16,SNPP,0,0,1
6664,2018-02-23,2018-02-23,1,1,51.50601,0.44949,51.50601,51.50601,0.44949,0.44949,0.62,0.62,SNPP,0,1,1
6665,2018-02-23,2018-02-23,1,1,53.65473,-2.30686,53.65473,53.65473,-2.30686,-2.30686,0.65,0.65,SNPP,0,1,1
6666,2018-02-23,2018-02-25,2,3,54.86537,-2.22077,54.85556,54.87566,-2.22391,-2.21758,5.06,11.33,SNPP,0,0,3
6667,2018-02-23,2018-02-23,1,2,50.90778,-1.71526,50.90687,50.90868,-1.71579,-1.71473,4.56,8.44,SNPP,0,0,1
6668,2018-02-23,2018-02-23,1,1,51.57728,-3.40802,51.57728,51.57728,-3.40802,-3.40802,2.68,2.68,SNPP,0,0,1
6669,2018-02-23,2018-02-23,1,1,56.45998,-3.78916,56.45998,56.45998,-3.78916,-3.78916,4.52,4.52,SNPP,0,0,1
6670,2018-02-23,2018-02-23,1,1,56.51977,-3.81802,56.51977,56.51977,-3.81802,-3.81802,5.43,5.43,SNPP,0,0,1
6671,2018-02-23,2018-02-23,1,1,57.41194,-3.19991,57.41194,57.41194,-3.19991,-3.19991,1.88,1.88,SNPP,0,0,1
6672,2018-02-23,2018-02-23,1,1,58.14914,-3.89271,58.14914,58.14914,-3.89271,-3.89271,2.6,2.6,SNPP,0,0,1
6673,2018-02-24,2018-02-24,1,2,52.78426,-4.11106,52.78326,52.78525,-4.11137,-4.11076,15.21,30.37,SNPP,0,0,1
